"","ID","Release_number","interview_id","State","Family_comp_change","family_identifier","Year","head_age","head_sex","wife_age","num_child","age_youngest_child","head_marital_status","hd_employ_status","hd_occ","hd_ind","hd_hrs_work_per_week","hd_wtr_unemployed","wtr_wf","wf_occ","wf_ind","wf_wtr_unemployed","hd_housework_hrs","wf_housework_hrs","hd_wage","wf_wage","hd_health","hd_weight","hd_height","wf_health","wf_weight","wf_height","wf_race","wf_wtr_hs","wf_wtr_college","wf_highest_yr_complete","wf_religion","hd_race","hd_wtr_hs","hd_wtr_college","hd_highest_yr_complete","hd_religion","hd_edu","wf_edu","hd_change_in_marital_status"
"113",113,7,7369,4,0,14,2007,55,2,0,0,0,2,5,0,0,0,5,3,0,0,0,0,10,0,0,4,200,6,0,0,0,0,0,0,0,0,1,1,1,4,8,16,0,2
"114",114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",115,7,3621,4,1,14,2007,44,1,40,0,0,1,4,0,0,0,5,1,526,819,5,7,2,0,33000,2,210,0,2,150,4,1,1,5,0,0,1,1,1,0,0,12,12,1
"116",116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",119,7,2668,4,0,14,2007,45,1,50,2,12,1,1,232,786,50,5,1,600,19,5,7,7,62000,20000,1,175,0,1,130,5,1,1,1,2,99,3,1,1,5,99,17,14,1
"120",120,7,4149,2,6,14,2007,21,1,19,0,0,2,3,720,467,50,5,1,540,748,5,10,0,22000,4000,2,145,11,3,172,8,1,1,5,0,0,1,1,5,0,1,12,12,8
"121",121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",123,7,1389,4,0,16,2007,69,2,0,0,0,4,5,0,0,0,5,3,0,0,0,0,0,0,0,4,255,1,0,0,0,0,0,0,0,0,1,1,5,0,8,12,0,2
"124",124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",125,7,7254,4,5,16,2007,44,1,44,2,10,1,3,0,0,0,5,1,0,0,5,14,14,0,0,3,160,5,4,192,3,3,1,1,2,8,1,2,1,0,8,12,14,8
"126",126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",127,7,3618,4,1,16,2007,48,1,40,1,8,1,1,401,859,41,5,1,593,729,5,30,5,40000,42000,1,160,2,3,130,2,1,1,5,0,1,7,1,5,0,1,12,12,1
"128",128,7,390,27,1,16,2007,33,1,26,4,1,1,1,734,829,60,5,1,0,0,5,80,0,30000,0,3,190,0,3,145,6,1,1,1,1,8,1,1,1,2,8,14,13,1
"129",129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130",130,7,1156,4,0,16,2007,27,1,45,0,0,1,1,632,77,60,5,1,461,837,1,7,7,60000,0,2,200,1,4,274,4,1,1,5,0,8,1,1,5,0,8,12,12,1
"131",131,7,1894,32,0,16,2007,27,1,23,1,2,1,1,790,389,48,5,1,476,539,5,20,5,23000,14000,2,190,10,2,128,9,1,1,5,0,8,1,1,1,1,8,13,12,1
"132",132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133",133,7,4828,4,0,18,2007,85,2,0,0,0,3,4,0,0,0,5,3,0,0,0,0,11,0,0,2,192,5,0,0,0,0,0,0,0,0,1,1,5,0,0,12,0,2
"134",134,7,535,27,2,18,2007,50,1,45,0,0,1,1,913,617,60,5,1,874,877,5,20,20,48000,44500,2,193,0,2,998,6,1,1,5,0,99,1,1,1,0,8,12,12,5
"135",135,7,375,4,0,18,2007,53,1,53,0,0,1,1,60,77,40,5,1,201,819,5,20,20,0,57000,1,200,0,1,120,4,1,1,5,0,8,1,1,5,0,8,12,12,1
"136",136,7,1479,4,0,18,2007,54,1,0,0,0,4,8,613,19,40,1,2,0,0,0,0,4,50000,0,2,240,11,0,0,0,0,0,0,0,0,1,1,5,0,0,12,0,2
"137",137,7,293,4,0,18,2007,59,1,59,1,12,1,1,673,77,40,5,1,999,999,5,70,10,63000,10000,3,213,9,3,160,2,1,1,5,0,8,1,1,1,1,8,13,12,1
"138",138,7,911,4,1,18,2007,34,1,37,3,1,1,1,22,77,50,5,1,272,859,5,30,2,0,9999998,2,190,7,1,115,7,1,1,1,5,1,1,1,1,2,8,14,17,1
"139",139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",140,7,7743,4,2,18,2007,33,1,39,2,9,1,1,476,487,0,1,1,570,786,5,20,5,765,21500,2,186,7,2,180,8,1,1,1,2,8,1,1,5,0,8,12,14,5
"141",141,7,1497,27,1,18,2007,26,2,0,1,6,4,1,12,697,32,5,3,0,0,0,0,4,89000,0,1,125,7,0,0,0,0,0,0,0,0,1,1,1,4,8,16,0,5
"142",142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143",143,7,1047,42,5,18,2007,21,2,0,0,0,2,1,593,758,20,5,3,0,0,0,0,3,14000,0,2,135,4,0,0,0,0,0,0,0,0,1,1,1,1,99,13,0,8
"144",144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145",145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146",146,7,940,37,0,18,2007,35,1,34,3,9,1,1,380,947,40,5,1,999,786,5,10,3,80000,1500,1,215,0,1,125,7,1,1,5,0,0,1,1,5,0,0,12,12,1
"147",147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148",148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149",149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150",150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151",151,7,7955,27,4,18,2007,31,1,32,3,7,4,1,620,77,50,5,1,632,77,5,23,2,72000,45200,2,175,11,2,140,8,1,1,1,2,1,1,1,1,0,8,12,14,5
"152",152,7,448,27,4,18,2007,23,1,26,0,0,2,1,913,617,70,5,1,0,0,5,0,0,9999998,0,9,999,99,8,998,7,9,0,0,0,99,9,0,0,0,99,99,99,5
"153",153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154",154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155",155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156",156,7,1138,4,0,19,2007,74,2,0,0,0,3,4,0,0,0,5,3,0,0,0,0,20,0,0,4,180,4,0,0,0,0,0,0,0,0,1,1,1,1,8,13,0,2
"157",157,7,998,4,0,19,2007,55,1,0,0,0,2,2,962,568,45,5,2,0,0,0,0,7,0,0,2,250,6,0,0,0,0,0,0,0,0,1,1,5,0,0,12,0,2
"158",158,7,7587,43,5,19,2007,54,2,0,0,0,3,1,770,339,65,5,3,0,0,0,0,6,9999998,0,3,240,8,0,0,0,0,0,0,0,0,1,1,5,0,8,12,0,8
"159",159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160",160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161",161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162",162,7,1732,4,0,19,2007,34,1,24,0,0,4,1,290,667,40,5,1,472,657,5,20,20,9999998,15000,3,140,7,1,120,5,1,1,1,1,8,9,0,0,0,99,99,13,1
"163",163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164",164,7,2725,9,0,22,2007,74,2,0,0,0,4,4,0,0,0,5,3,0,0,0,0,3,0,0,3,186,0,0,0,0,0,0,0,0,0,2,1,5,0,8,12,0,2
"165",165,7,2585,9,0,22,2007,49,2,0,0,0,4,1,254,786,32,5,3,0,0,0,0,12,23000,0,1,210,6,0,0,0,0,0,0,0,0,2,1,1,1,8,13,0,2
"166",166,7,3648,9,2,22,2007,42,1,0,0,0,4,2,636,77,40,5,2,0,0,0,0,20,31000,0,1,200,6,0,0,0,0,0,0,0,0,2,1,5,0,8,12,0,3
"167",167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168",168,7,2831,9,0,22,2007,41,2,0,1,17,4,1,86,699,40,5,3,0,0,0,0,3,44000,0,2,170,4,0,0,0,0,0,0,0,0,2,1,1,2,8,14,0,2
"169",169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170",170,7,5288,9,3,22,2007,33,2,0,2,7,4,1,313,819,36,5,3,0,0,0,0,5,70000,0,4,270,5,0,0,0,0,0,0,0,0,2,1,1,2,8,14,0,3
"171",171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172",172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173",173,7,159,4,0,23,2007,57,2,0,0,0,4,1,35,827,45,5,3,0,0,0,0,2,95000,0,2,174,4,0,0,0,0,0,0,0,0,1,1,1,5,0,17,0,2
"174",174,7,5307,4,0,23,2007,37,2,0,0,0,2,1,485,447,45,5,3,0,0,0,0,8,87000,0,3,120,5,0,0,0,0,0,0,0,0,1,1,1,2,8,14,0,2
"175",175,7,3198,4,0,23,2007,36,1,26,2,2,2,6,476,477,40,5,1,401,868,5,7,40,45000,40000,1,155,10,1,140,4,1,0,0,0,99,1,1,5,0,0,12,99,1
"176",176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177",177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178",178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179",179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180",180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181",181,7,229,32,0,33,2007,87,2,0,0,0,3,4,0,0,0,5,3,0,0,0,0,12,0,0,4,125,6,0,0,0,0,0,0,0,0,1,1,5,0,8,12,0,2
"182",182,7,4438,4,0,36,2007,80,2,0,0,0,4,4,0,0,0,5,3,0,0,0,0,0,0,0,5,109,1,0,0,0,0,0,0,0,0,2,3,5,0,8,11,0,2
"183",183,7,575,15,0,37,2007,60,1,60,0,0,1,4,0,0,0,5,1,514,699,5,10,10,0,56500,4,165,10,2,130,3,1,1,1,4,8,1,1,1,4,8,16,16,1
"184",184,7,3989,24,0,38,2007,61,1,60,0,0,1,1,5,947,40,5,1,56,948,5,8,3,40000,47000,2,254,2,2,160,8,1,1,1,4,8,1,1,1,4,8,16,16,1
"185",185,7,1387,24,0,39,2007,62,1,59,0,0,1,1,850,477,60,5,1,896,387,5,20,2,0,9999999,1,180,11,1,118,2,1,1,1,4,8,1,1,1,5,8,17,16,1
"186",186,7,959,24,0,39,2007,39,2,0,0,0,4,1,470,477,35,5,3,0,0,0,0,20,18000,0,2,120,4,0,0,0,0,0,0,0,0,1,1,5,0,8,12,0,2
"187",187,7,1214,24,0,39,2007,36,1,34,2,6,1,1,385,947,45,5,1,284,347,5,15,20,51859,7620,1,200,0,3,145,3,1,1,1,3,8,1,1,1,3,8,15,15,1
"188",188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189",189,7,1428,15,0,39,2007,35,1,0,0,0,2,1,181,739,100,5,2,0,0,0,0,0,550000,0,1,160,7,0,0,0,0,0,0,0,0,4,1,1,3,99,15,0,2
"190",190,7,1985,24,0,39,2007,37,2,0,2,5,4,1,461,829,40,5,3,0,0,0,0,5,18000,0,3,100,0,0,0,0,0,0,0,0,0,4,1,1,4,8,16,0,2
"191",191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192",192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193",193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194",194,7,714,14,0,40,2007,74,1,73,0,0,1,4,673,629,998,5,1,0,0,5,12,0,3503,0,5,179,8,3,150,2,1,1,5,0,1,1,9,5,0,1,99,12,1
"195",195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196",196,7,3552,14,0,40,2007,46,1,46,0,0,1,1,722,608,60,5,1,593,819,5,14,4,65000,32000,3,220,8,3,200,2,1,1,5,0,8,1,1,5,0,8,12,12,1
"197",197,7,5236,14,3,40,2007,45,2,0,0,0,4,3,623,929,20,1,3,0,0,0,0,0,400,0,4,220,8,0,0,0,0,0,0,0,0,1,2,5,0,1,99,0,3
"198",198,7,2217,1,0,40,2007,44,2,0,1,11,3,1,53,778,45,5,3,0,0,0,0,2,75000,0,3,205,8,0,0,0,0,0,0,0,0,1,1,1,0,1,12,0,2
"199",199,7,7660,13,1,40,2007,36,2,0,1,16,4,1,31,868,35,5,3,0,0,0,0,10,20125,0,3,215,5,0,0,0,0,0,0,0,0,1,1,1,2,1,14,0,2
"200",200,7,2846,14,0,40,2007,25,2,0,0,0,2,1,341,819,40,5,3,0,0,0,0,4,25000,0,3,120,3,0,0,0,0,0,0,0,0,1,1,1,4,0,16,0,2
"201",201,7,786,14,1,40,2007,25,2,0,0,0,2,1,472,868,998,5,3,0,0,0,0,7,9999998,0,3,240,9,0,0,0,0,0,0,0,0,1,2,5,0,8,8,0,2
"202",202,7,802,14,1,40,2007,24,1,0,0,0,2,3,962,538,35,1,2,0,0,0,0,1,1300,0,1,175,9,0,0,0,0,0,0,0,0,1,1,1,1,0,13,0,2
"203",203,7,3462,14,5,40,2007,21,1,26,1,2,2,6,961,708,32,1,1,524,669,5,999,14,3200,0,2,162,8,9,999,99,9,0,0,0,99,1,3,5,0,0,9,99,8
"204",204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205",205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206",206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207",207,7,2199,37,1,40,2007,37,1,39,2,10,1,1,101,738,0,5,1,231,786,5,8,4,80000,44000,2,205,5,2,155,11,1,1,1,5,8,1,1,5,0,8,12,17,1
"208",208,7,732,14,0,40,2007,36,1,39,2,11,1,1,700,467,55,5,1,570,798,5,15,8,64000,25000,2,280,0,3,170,7,1,1,1,0,8,1,1,1,1,0,13,12,1
"209",209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210",210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211",211,7,1340,14,1,40,2007,29,1,27,3,2,1,1,485,447,40,5,1,231,786,5,15,10,21000,40000,1,170,8,1,160,6,1,1,1,3,8,1,1,5,0,8,12,15,1
"212",212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213",213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",217,7,197,34,0,41,2007,69,2,0,0,0,4,4,0,0,0,5,3,0,0,0,0,1,0,0,5,320,1,0,0,0,0,0,0,0,0,1,3,5,0,0,8,0,2
"218",218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",219,7,294,34,0,41,2007,51,1,48,0,0,1,1,720,877,0,1,1,912,618,5,20,5,0,19000,3,360,8,3,200,6,1,1,5,0,97,1,3,5,0,97,11,12,1
"220",220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222",222,7,722,34,0,41,2007,44,2,0,0,0,4,5,0,0,0,5,3,0,0,0,0,3,0,0,5,300,4,0,0,0,0,0,0,0,0,1,3,5,0,8,10,0,2
"223",223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224",224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",225,7,1426,34,0,41,2007,27,1,26,1,3,1,1,720,467,40,5,1,524,688,5,20,0,30000,27000,4,320,1,3,230,4,1,1,5,0,8,1,3,5,0,8,11,12,1
"226",226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227",227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228",228,7,602,16,1,41,2007,30,2,0,0,0,4,1,972,428,12,5,3,0,0,0,0,14,400,0,5,172,1,0,0,0,0,0,0,0,0,1,3,5,0,0,9,0,5
"229",229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",230,7,460,34,1,41,2007,26,1,28,2,1,1,1,71,757,40,5,1,230,819,5,7,7,41000,18000,3,350,1,2,205,9,2,1,1,2,8,1,1,1,4,8,16,14,1
